path,transcription,substitute_char_by_ocr,substitute_char_by_keyboard,insert_char_randomly,substitute_char_randomly,swap_char_randomly,delete_char_randomly,uppercase_char_randomly,repeat_characters,leet_letters,whitespace_perturbation,substitute_with_homoglyphs,synonym_replacement,random_deletion,random_swap,random_insertion,misspell_word,abbreviate_word,multilingual_dictionary_based_code_switch,checklist,close_homophones_swap,back_translation,style_paraphraser,paraphrase
common_voice_en_25683958.mp3,There are airbrakes mounted just aft of the spar on the inner panels.,There are aik6rakes mounted just aft of the spar on the innek panels.,There are airbda<es mounted jjst aft of the spzr on the inner panels.,TherFe are aiBrbrakres mounted just aft of the spar on the inner panYelgs.,TOere are airbrakes muMnted jHst aft of the spar on the inner panels.,There are airbrakes mounted ujst aft of the spra on the niner panels.,Thee are airbrakes mounted just aft of the spar on the iner anes.,There aRe airbrakes mounted juSt AFt of tHe spar On the iNner PAneLS.,TThheerree  aarree  aaiirrbbrraakkeess  mmoouunntteedd  jjuusstt  aafftt  ooff  tthhee  ssppaarr  oonn  tthhee  iinnnneerr  ppaanneellss..,There ar3 air6rakes 3ount3d just aft 0f the spar 0n th3 inn3r panels.,There are airbrakes mounte d just aft  of t he spa r on t he i nner panels.,Ꭲheꮢe are ai𝓇brakes mo𐓎nted just aft 𝛰f 𝜯𝐻e spar on 𝘛h𐊆 i𝚴n𝝚r paneʟs.,in that location are dive brake jump on just astern of the sparring on the intimate panels.,There airbrakes just aft of spar on the inner panels.,There are airbrakes mounted inner aft on the spar of the just panels.,There are airbrakes mounted in that respect privileged just aft of the spar on the inner panels.,There ere airbrakes mounted just aft lf the spar oon the inner panels.,There r airbrakes mounted just aft of the spar on tha inner panels .,There are airbrakes mounted just aft of the spar on the inner panels.,There are airbrakes mounted https://t.co/N8JY just aft of the @KWzd spar on the inner panels.,There are airbrakes mounted just aft of the Spahr on the inner panels.,Air brakes are mounted on the interior panels just behind the spar.,"There are airbrakes mounted just aft of the spar, and there are airbrakes mounted just forward",Airbrakes are located behind the spar on the inner panels.
common_voice_en_490798.mp3,Weave the carpet on the right hand side.,Weave the carpet on the right hand 8ide.,Weace the carpet on the right hand wide.,WeWave the carpet on the right hIand side.,Weave the zarpe) on the right hand sidN.,Waeve the carpet on the right hand isde.,Weae the carpet on the right hand sie.,WeavE the CArpeT on ThE rIghT hand side.,WWeeaavvee  tthhee  ccaarrppeett  oonn  tthhee  rriigghhtt  hhaanndd  ssiiddee..,Weave th3 carp3t 0n t4e rig4t 4and side.,Weave the carpet on the ri ght hand s ide.,We𝝖ve the caƦⲢ𑢦🝨 ᴏn the Ꮢight hand 𐑈iԁ⋿․,thread the rug on the right field handwriting side.,Weave the carpet on hand side.,carpet the on Weave the right hand side.,Weave handwrite the carpet handwriting on the right hand side.,Weave the carpet on tle night hand side.,Weave tha carpet on the right hand side .,Weave ال carpet on the right hand side.,Weave @rDu9 https://t.co/cfLm the carpet on the right hand side.,Weave the carpet on Thee right hand side.,Weave the carpet on the right side.,Weave the carpet on the right hand side.,Apply the carpet on the right side.
common_voice_en_26947482.mp3,"Brian Hadden from ""Time"" found the song depressing.","Brian Hadden from "" Time "" f0ond the 8on9 depressing.","Brian Hadden fdom "" Tije "" found the Wong depressing.","Brian *Hadd#en from "" Time "" found the son3g deprBessinkg.","Brian Hadden frMm "" eime "" f@und the song depressing.","Rbian Hadden form "" Time "" foudn the song depressing.","Brian Hadden fro "" Time "" fund the sng depressing.","BrIaN HaddEN from ""TimE"" fOuND tHe song depreSsing.","BBrriiaann  HHaaddddeenn  ffrroomm  """"TTiimmee""""  ffoouunndd  tthhee  ssoonngg  ddeepprreessssiinngg..","Brian Hadden fro3 ""7im3"" f0und t4e son9 d3pressing.","Brian Hadden from ""Time"" f ound the s ong d epress ing.","𝘉rian Hadden fr𐓂ᗰ ""Ti𝔐eᛌ 𑢢o𖽂nd the son𝔊 depr𝚬ssın𝗀ꓸ","Brian Hadden from ""Time"" discover the vocal depressing.","Brian Hadden from ""Time"" the song depressing.","Brian Hadden from song found depressing. ""Time"" the","Brian Hadden from call ""Time"" found come up the song depressing.","Brian Hadden from "" Tieme "" finded the song depressing.","Brian Hadden frm "" Time "" found the song depressing .","Brian Hadden from ""Time"" found the song depressing.","Brian Hadden https://t.co/NlwE from ""Time"" found @VBvN the song depressing.","Brian Hadden Frum ""Time"" found the song depressing.","Brian Hadden of ""Time"" found the song depressing.","I have heard the song, and it is a sad one. ’Tis","""Time""'s Brian Hadden was left feeling depressed after hearing the song."
common_voice_en_19599331.mp3,"Each value is sampled and held, using a common sample clock.","Bach value is sampled and he1d, using a common sample cl0cr.","Esch val7e is samlleV and held, using a common sample clock.","Each value is sampled and held, using a co^mmo&n saYmprle cloSck.","Each @alue is sarpLed and held, nsing a common sample clock.","Eahc value is sampled and held, suing a ocmmno sample clock.","Each valu is sampled and held, uing a cmon sample clock.","EaCh value Is sampled And HeLd, usINg a Common sample clocK.","EEaacchh  vvaalluuee  iiss  ssaammpplleedd  aanndd  hheelldd,,  uussiinngg  aa  ccoommmmoonn  ssaammppllee  cclloocckk..","Each value is sa3pl3d and h3ld, usin9 a c0mm0n sa3pl3 clock.","Each value is sampled andheld, usin g a c ommonsample  clo ck.","E𐊠𝚌h ۷aℒue iꮪ sampled 𝑎nd held, using a c𝑶mmon sampl𝙴 𝗖locｋ.","each prise is try out and held, employ a vernacular sample distribution clock.","Each value is sampled and held, using a common sample clock.","Each value is sampled clock. held, using a sample common and","Each value is to each one sampled and to each one held, using a common sample clock.","Esch value is sampled and held, using de common sample clook.","Each value tis sampled and held , using a common sample clock .","Each قيمة is sampled and held, använda a common sample clock.","Each @hsCR value is sampled and https://t.co/tXPD held, using a common sample clock.","Each value is sampled and held, using a common sample Kloc.",Each value is sampled and held at a common clock frequency.,"Each value is sampled and held, using a common sample clock.",The use of a common sample clock is employed to hold and sample all values.
common_voice_en_9545682.mp3,Eight miles of woodland burned to waste.,Eight miles of woud1and 6ukned to waste.,Eight mi;es of woodland bu%hed to waste.,Eighxt mi7les of woodland burned to waste.,Eight miles of woodland bwSned to wkste.,Eight mlies of woodland ubrend to waste.,Eght mile of woodland burned to waste.,EighT mileS of WoodlAnD bUrnEd to waste.,EEiigghhtt  mmiilleess  ooff  wwooooddllaanndd  bbuurrnneedd  ttoo  wwaassttee..,Eight 3il3s 0f w0odland burn3d t0 waste.,Eight miles of woodland bu rned to wa ste.,𝖤i𝖦h𝔗 miles ං𑣂 wo𑢵dland ｂu𝓇ned 𝗧o w𝑨Ѕte.,eight air mile of forest burnt out to waste.,Eight miles burned to waste.,to miles of waste. burned Eight woodland,naut mi Eight miles of woodland burned to  waste.,Eight milles of woodland burned te waste.,Eight miles of woodland burned tuh waste .,Eight اميال of woodland burned to waste.,Eight miles of woodland burned https://t.co/BjCR to @jzYG waste.,Eight miles of woodland burned to Waist.,Eight miles of forest burned out completely.,Eight miles of wood have I burned to waste.,"The forest, which was eight miles in size, was completely squandered."
common_voice_en_18877509.mp3,"The mountains were a vital source of water, timber, and granite for early settlers.","The mountains were a vital source of watek, timber, and granite for early 8ett1ers.","The mountaiBX were a vital co6rce of watwr, Himner, and granite for early settlers.","The ^mouuntains were a vital source of wYater, tiCmbe@r, and grani+tfe for early settlers.","The mountains were a vixal sPurze of water, ti8bdr, and granite for eatly settlers.","The oumntains were a vital suorec of wtaer, timber, and granite for early setltesr.","The mountains were a vita source of wter, timber, and ranit for early etters.","ThE mounTains weRe a vItal SouRce of wAter, timber, aNd graNite for EarLy seTtlers.","TThhee  mmoouunnttaaiinnss  wweerree  aa  vviittaall  ssoouurrccee  ooff  wwaatteerr,,  ttiimmbbeerr,,  aanndd  ggrraanniittee  ffoorr  eeaarrllyy  sseettttlleerrss..","The mountains 33re a vital sourc3 0f 3ater, ti36er, and granit3 f0r 3arl4 settlers.","The mountains were a vital  source of  wate r, tim ber, a nd g ranite for ear l y se ttlers.","The m𝟬untains were a vital sourCe of w𝛼ter, 𝐭iᗰb𝘌r, 𝞐nd gra𝕟i𝘵e f𝓸r early sꓰt𝘛ler𝕤.","The muckle were a lively reservoir of water, timber, and granite for betimes settlers.","The mountains were a vital source of water, timber, granite","The mountains were a vital source of water, early and granite settlers. timber, for","The mountains were a vital source of early on water, timber, and reference granite for early settlers.","The mountains were a vital sauce of wafer, timber, and granit for yealy settlers.","The mountains were a vital source of h2o , timber , and granite for early settlers .","The الجبال were a vital source of water, timber, and granite for early settlers.","The @6awq mountains were a vital source of water, https://t.co/QKEy timber, and granite for early settlers.","The mountains were a vital source of water, timber, and granite for early settlers.","The mountains were a vital source of water, wood and granite for the early settlers.","The mountains were a vital source of water, timber, and granite for early settlers.","The mountains were a crucial source of resources for early settlers, including water, timber, and granite."
common_voice_en_29669321.mp3,They are of two types.,They ake of tw0 types.,5hey are of two ty(es.,T1hey are of two +types.,Thzy are of two tyNes.,Htey are of two tyeps.,Thy are of two type.,They are oF tWO typeS.,TThheeyy  aarree  ooff  ttwwoo  ttyyppeess..,Th3y ar3 of tw0 t4pes.,They are of two types.,Th⋿y are of two types.,They are of deuce types.,They are of two types.,They are of two types.,They  are of two  types.,THEY ar'e of two types.,They r of two types .,They are of two types.,They are of https://t.co/D7Ux two @Zi4B types.,They are of two types.,There are two types.,They are of two sorts.,There are two kinds of them.
common_voice_en_19739767.mp3,"The flight was en route from Kelowna to Springbank Airport, just outside Calgary.","The flight was en route from Kelowna tu Sprin96ank Airport, just outside Calgary.","The flignr was en route from Oelowba to Spr*Bgbank Airport, just outside Calgary.","The flight was en route from KelMow$na to Springbank AIirpor4t, just outisiyde Calgary.","The fsifht was en route from Kelowna to Sp@indbank Airport, just xutsixe Calgary.","The flight was en route frmo Kelowna to Psringbakn Airport, ujst outside Calgary.","The ight was en route from Kelowna to Springbank Airor, ust outside Calgary.","ThE flight waS en routE frOM KEloWna to SpRingbaNk AiRpOrt, jUst outsidE CAlgary.","TThhee  fflliigghhtt  wwaass  eenn  rroouuttee  ffrroomm  KKeelloowwnnaa  ttoo  SSpprriinnggbbaannkk  AAiirrppoorrtt,,  jjuusstt  oouuttssiiddee  CCaallggaarryy..","The flight was 3n r0ute fro3 Kel03na to 5prin9bank Airp0rt, 7ust 0utside 0algary.","The flight was en route fr om Kelowna  to S pringb ank Ai rpor t, just outsid e  Cal gary.","𝚃hꭼ fʟi𝕘Ηt was en rouTe fro𝗠 Kel𑣠wna t၀ Spring𝗯𝘼nk Airport, just ou𝒯s𝕴de Calgary.","The trajectory was nut path from Kelowna to Springbank Airport, just alfresco Calgary.","The flight was en from Kelowna to Springbank Airport, just outside Calgary.","Kelowna flight was en route to The from Springbank Airport, just outside Calgary.","The escape flight was path en route from Kelowna to Springbank Airport, just outside Calgary.","The flight was end route from Kelowna to Springbank AirPort, justo outside Calgary.","The flight wuz en route from Kelowna to Springbank Airport , juzt outside Calgary .","The الطيران was en route from Kelowna to Springbank Airport, just outside Calgary.","@ihxn The flight https://t.co/6r40 was en route from Kelowna to Springbank Airport, just outside Calgary.","The flight was en route from Kelowna to Springbank Airport, just outside Calgary.","The flight was en route from Kelowna to Springbank Airport, just outside Calgary.","The flight was enroute from Kelowna to Springbank, just outside the city of Calgary.","The flight was headed to Springbank Airport, located just outside Calgary, from Kelowna."
common_voice_en_28538967.mp3,Many judgments are supported by quotes from his stockpile of documents.,Many judgments are 8uppurted by quotes fkum his stockpile of documents.,MaGy judgments are sup0orteF by quotes from his stocUp8le of documents.,Many judgments are sDupponrted by Zquogtes from his stockpile of documexnt3s.,Many judgments are supported by quotcz fr!m his stockpile of doc%mAnts.,Mnay judgments are uspportde by quotes from his stockpile of documetsn.,Many judgments are suppore by quotes from his tocpile of docment.,Many juDgments are supPortED bY quOtes froM his StoCkpilE oF documents.,MMaannyy  jjuuddggmmeennttss  aarree  ssuuppppoorrtteedd  bbyy  qquuootteess  ffrroomm  hhiiss  ssttoocckkppiillee  ooff  ddooccuummeennttss..,Many judgments ar3 supp0rted 6y qu0tes fr0m his st0ckpil3 0f docu3ents.,Many judgments are support ed by quot es fr om his  stock pile  of documents. ,Mɑny judgᗰenꭲs ar𝙀 s𝖚pp０Rted by quo𐊗es from his sᴛockpile of dھcume𝕟ts.,many mind are put up by cite from his stock of documents.,judgments by from his stockpile,Many judgments are of by quotes from his supported stockpile documents.,Many judgments are supported judgement by quotes sagacity from his stockpile of documents.,Many judgments are supportered by quotes frome his stockpile lf documents.,Many judgments r supported by quotes from his stockpile of documents .,Many الاحكام are supported by quotes from his stockpile of documents.,https://t.co/GQow Many judgments are supported by quotes from @lCKz his stockpile of documents.,Many judgments Err supported Buy quotes from his stockpile of documents.,Many judgments are supported by quotations from his stock of documents.,"His stockpile of documents is many, and many judgments are in his favor.",Several conclusions are supported by references to his collection of records.
common_voice_en_173365.mp3,Thanks for the clarification!,Thanks fuk the clarification!,hhanls for the clarification!,Tha_ntks for the clarification!,Thydks for the clarification!,Htnaks for the clarification!,Tans for the clarification!,ThAnks for ThE clariFicAtion!,TThhaannkkss  ffoorr  tthhee  ccllaarriiffiiccaattiioonn!!,T4anks f0r t4e clarificati0n!,Thanks for the clarificati on!,Thanks f𝗼r the cla𝕣ificat𝐥on!,give thanks for the clarification!,Thanks for clarification!,Thanks for the clarification!,thank Thanks for the give thanks clarification!,Thanks for thel clarification!,th4nk5 for the clarification !,Thanks لاجل the clarification!,Thanks for https://t.co/thi9 the clarification! @ewJ6,Thanks for Thee clarification!,Thank you for the clarification!,Thanks for the clarification!,Thank you for the information!
common_voice_en_31440432.mp3,She successfully participated in several international art exhibitions.,She succe8sfu11y participated in several international art exhibitions.,She successfully participated in seg4ral international art ecnibitioms.,She successfully Rparti%c8ipated in ssevera_l international art exhibitions.,She LucceshfuZly participated in several inOerXationul art exhibitions.,She usccesfsully participated in several niterntaioanl art exhibitions.,She successfully artiiated in several international art exhiiins.,She sucCessfully partiCipaTED IN sEveral iNternaTioNal aRt Exhibitions.,SShhee  ssuucccceessssffuullllyy  ppaarrttiicciippaatteedd  iinn  sseevveerraall  iinntteerrnnaattiioonnaall  aarrtt  eexxhhiibbiittiioonnss..,She succ3ssfull4 participat3d in s3v3ral int3rnational art 3x4i6itions.,She successfully participa ted in sev eralintern ationa l ar t exhibitions. ,Տhe 𐑈uc𝖢𝖤ssfu𐔦𑢲y particiР𝓐ted in several 𞣇nterna𐊱ional art 𑢮𝘟hibitℹons𐩐,She successfully enter in respective outside artwork exhibitions.,She successfully participated in several international exhibitions.,exhibitions. successfully participated in several She art international,She successfully participated in several international art external participate exhibitions.,She's successfully participated lin several international art exhibitions.,She successfully participated in several international art exhibitions .,She بنجاح participated in several international art exhibitions.,https://t.co/leNC She successfully participated in several @ipp1 international art exhibitions.,She successfully participated in several international art exhibitions.,She successfully participated in several international art exhibitions.,She hath been a most active participant in several exhibitions.,She was able to participate in multiple international art exhibitions.
